scenario,role,route,control type,label,destination,disabled,evidence
merchant-store-settings,merchant,/settings,button,Check payment status,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,INPUT,Store domain,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,password,Admin API token,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,submit,Verify and save,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,A,"Account, notifications & sign out",/account-settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-store-settings,merchant,/settings,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,button,Add product,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,Review Shopify connection,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,search,Search products,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,SUMMARY,View 1 variants,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,button,Edit Cartridge needles,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-products,merchant,/merchant/products,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,Store settings,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,search,Search conversations,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,"MC
Mia Chen
I love the peonies. Could we leave room to extend it later?
2",/chat/12,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-inbox,merchant,/conversations,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,Store settings,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,search,Search purchases,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,Home,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,Orders,/merchant/orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,Products,/merchant/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-purchases,merchant,/purchases,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-conversation,merchant,/chat/12,A,All conversations,/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-conversation,merchant,/chat/12,button,Attach photo,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-conversation,merchant,/chat/12,TEXTAREA,Message,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
merchant-supplier-conversation,merchant,/chat/12,submit,Send message,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Back,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,button,Refresh,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Error reports,/admin/errors,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-operations,admin,/admin/operations,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,tattoi,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,Return to your home,/,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-not-found,client,/not/a/route,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-client,artist,/calendar,search,Search your clients,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-client,artist,/calendar,button,Mia Chen,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-booking-client,artist,/calendar,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-error-reports,admin,/admin/errors,A,Back,/admin/operations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-error-reports,admin,/admin/errors,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-error-reports,admin,/admin/errors,tab,Unresolved,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
admin-error-reports,admin,/admin/errors,tab,Resolved,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
